"","lat","lon","elevation"
"4050",82.0833356414167,-45.4166575707095,610
"4051",82.0833356414167,-44.5833242125405,671
"4052",82.0833356414167,-43.7499908543715,1067
"4053",82.0833356414167,-42.9166574962026,1097
"4054",82.0833356414167,-42.0833241380336,1509
"4055",82.0833356414167,-41.2499907798646,1539
"4056",82.0833356414167,-40.4166574216956,1570
"4057",82.0833356414167,-39.5833240635266,1570
"4058",82.0833356414167,-38.7499907053576,1410
"4059",82.0833356414167,-37.9166573471887,1265
"4060",82.0833356414167,-37.0833239890197,1097
"4061",82.0833356414167,-36.2499906308507,945
"4062",82.0833356414167,-35.4166572726817,777
"4063",82.0833356414167,-34.5833239145127,762
"4064",82.0833356414167,-33.7499905563438,975
"4065",82.0833356414167,-32.9166571981748,762
"4066",82.0833356414167,-32.0833238400058,686
"4067",82.0833356414167,-31.2499904818368,671
"4068",82.0833356414167,-30.4166571236678,853
"4069",82.0833356414167,-29.5833237654988,853
"4070",82.0833356414167,-28.7499904073299,762
"4071",82.0833356414167,-27.9166570491609,731
"4072",82.0833356414167,-27.0833236909919,457
"4073",82.0833356414167,-26.2499903328229,427
"4074",82.0833356414167,-25.4166569746539,488
"4075",82.0833356414167,-24.583323616485,305
"4076",82.0833356414167,-23.749990258316,533
"4077",82.0833356414167,-22.916656900147,366
"4078",82.0833356414167,-22.083323541978,45
"4079",82.0833356414167,-21.249990183809,0
"4080",82.0833356414167,-20.41665682564,30
"4081",82.0833356414167,-19.5833234674711,0
"4082",82.0833356414167,-18.7499901093021,91
"4083",82.0833356414167,-17.9166567511331,0
"4084",82.0833356414167,-17.0833233929641,381
"4085",82.0833356414167,-16.2499900347951,488
"4086",82.0833356414167,-15.4166566766262,488
"4087",82.0833356414167,-14.5833233184572,366
"4088",82.0833356414167,-13.7499899602882,236
"4089",82.0833356414167,-12.9166566021192,76
"4090",82.0833356414167,-12.0833232439502,0
"4091",82.0833356414167,-11.2499898857812,0
"4092",82.0833356414167,-10.4166565276123,0
"4093",82.0833356414167,-9.5833231694433,0
"4094",82.0833356414167,-8.7499898112743,0
"4095",82.0833356414167,-7.91665645310533,0
"4096",82.0833356414167,-7.08332309493636,0
"4097",82.0833356414167,-6.24998973676736,0
"4098",82.0833356414167,-5.41665637859839,0
"4099",82.0833356414167,-4.58332302042939,0
"4100",82.0833356414167,-3.74998966226042,0
"4101",82.0833356414167,-2.91665630409145,0
"4102",82.0833356414167,-2.08332294592245,0
"4103",82.0833356414167,-1.24998958775348,0
"4104",82.0833356414167,-0.416656229584504,0
"4105",82.0833356414167,0.416677128584496,0
"4106",82.0833356414167,1.25001048675347,0
"4107",82.0833356414167,2.08334384492244,0
"4108",82.0833356414167,2.91667720309144,0
"4109",82.0833356414167,3.75001056126041,0
"4110",82.0833356414167,4.58334391942938,0
"4111",82.0833356414167,5.41667727759838,0
"4112",82.0833356414167,6.25001063576735,0
"4113",82.0833356414167,7.08334399393632,0
"4114",82.0833356414167,7.91667735210532,0
"4115",82.0833356414167,8.7500107102743,0
"4116",82.0833356414167,9.58334406844327,0
"4117",82.0833356414167,10.4166774266123,0
"4118",82.0833356414167,11.2500107847812,0
"4119",82.0833356414167,12.0833441429502,0
"4120",82.0833356414167,12.9166775011192,0
"4121",82.0833356414167,13.7500108592882,0
"4122",82.0833356414167,14.5833442174572,0
"4123",82.0833356414167,15.4166775756262,0
"4124",82.0833356414167,16.2500109337951,0
"4125",82.0833356414167,17.0833442919641,0
"4126",82.0833356414167,17.9166776501331,0
"4127",82.0833356414167,18.7500110083021,0
"4128",82.0833356414167,19.5833443664711,0
"4129",82.0833356414167,20.41667772464,0
"4130",82.0833356414167,21.250011082809,0
"4131",82.0833356414167,22.083344440978,0
"4132",82.0833356414167,22.916677799147,0
"4133",82.0833356414167,23.750011157316,0
"4134",82.0833356414167,24.583344515485,0
"4135",82.0833356414167,25.4166778736539,0
"4136",82.0833356414167,26.2500112318229,0
"4137",82.0833356414167,27.0833445899919,0
"4138",82.0833356414167,27.9166779481609,0
"4139",82.0833356414167,28.7500113063299,0
"4140",82.0833356414167,29.5833446644988,0
"4141",82.0833356414167,30.4166780226678,0
"4142",82.0833356414167,31.2500113808368,0
"4143",82.0833356414167,32.0833447390058,0
"4144",82.0833356414167,32.9166780971748,0
"4145",82.0833356414167,33.7500114553438,0
"4146",82.0833356414167,34.5833448135127,0
"4147",82.0833356414167,35.4166781716817,0
"4148",82.0833356414167,36.2500115298507,0
"4149",82.0833356414167,37.0833448880197,0
"4150",82.0833356414167,37.9166782461886,0
"4151",82.0833356414167,38.7500116043576,0
"4152",82.0833356414167,39.5833449625266,0
"4153",82.0833356414167,40.4166783206956,0
"4154",82.0833356414167,41.2500116788646,0
"4155",82.0833356414167,42.0833450370336,0
"4156",82.0833356414167,42.9166783952026,0
"4157",82.0833356414167,43.7500117533715,0
"4158",82.0833356414167,44.5833451115405,0
"4159",82.0833356414167,45.4166784697095,0
"4160",82.0833356414167,46.2500118278785,0
"4161",82.0833356414167,47.0833451860474,0
"4162",82.0833356414167,47.9166785442164,0
"4163",82.0833356414167,48.7500119023854,0
"4164",82.0833356414167,49.5833452605544,0
"4165",82.0833356414167,50.4166786187234,0
"4166",82.0833356414167,51.2500119768924,0
"4167",82.0833356414167,52.0833453350613,0
"4168",82.0833356414167,52.9166786932303,0
"4169",82.0833356414167,53.7500120513993,0
"4170",82.0833356414167,54.5833454095683,0
"4171",82.0833356414167,55.4166787677373,0
"4172",82.0833356414167,56.2500121259062,0
"4173",82.0833356414167,57.0833454840752,0
"4174",82.0833356414167,57.9166788422442,91
"4175",82.0833356414167,58.7500122004132,152
"4176",82.0833356414167,59.5833455585822,15
"4177",82.0833356414167,60.4166789167512,0
"4178",82.0833356414167,61.2500122749201,0
"4179",82.0833356414167,62.0833456330891,0
"4180",82.0833356414167,62.9166789912581,0
"4181",82.0833356414167,63.7500123494271,0
"4182",82.0833356414167,64.5833457075961,0
"4183",82.0833356414167,65.416679065765,0
"4184",82.0833356414167,66.250012423934,0
"4185",82.0833356414167,67.083345782103,0
"4186",82.0833356414167,67.916679140272,0
"4187",82.0833356414167,68.750012498441,0
"4188",82.0833356414167,69.58334585661,0
"4189",82.0833356414167,70.4166792147789,0
"4190",82.0833356414167,71.2500125729479,0
"4191",82.0833356414167,72.0833459311169,0
"4192",82.0833356414167,72.9166792892859,0
"4193",82.0833356414167,73.7500126474549,0
"4194",82.0833356414167,74.5833460056238,0
"4195",82.0833356414167,75.4166793637928,0
"4196",82.0833356414167,76.2500127219618,0
"4197",82.0833356414167,77.0833460801308,0
"4198",82.0833356414167,77.9166794382998,0
"4199",82.0833356414167,78.7500127964688,0
"4200",82.0833356414167,79.5833461546378,0
"4201",82.0833356414167,80.4166795128067,0
"4202",82.0833356414167,81.2500128709757,0
"4203",82.0833356414167,82.0833462291447,0
"4204",82.0833356414167,82.9166795873136,0
"4205",82.0833356414167,83.7500129454826,0
"4206",82.0833356414167,84.5833463036516,0
"4207",82.0833356414167,85.4166796618206,0
"4208",82.0833356414167,86.2500130199896,0
"4209",82.0833356414167,87.0833463781586,0
"4210",82.0833356414167,87.9166797363275,0
"4211",82.0833356414167,88.7500130944965,0
"4212",82.0833356414167,89.5833464526655,0
"4213",82.0833356414167,90.4166798108345,0
"4214",82.0833356414167,91.2500131690035,0
"4215",82.0833356414167,92.0833465271725,0
"4216",82.0833356414167,92.9166798853414,0
"4217",82.0833356414167,93.7500132435104,0
"4218",82.0833356414167,94.5833466016794,0
"4219",82.0833356414167,95.4166799598484,0
"4220",82.0833356414167,96.2500133180174,0
"4221",82.0833356414167,97.0833466761864,0
"4222",82.0833356414167,97.9166800343553,0
"4223",82.0833356414167,98.7500133925243,0
"4224",82.0833356414167,99.5833467506933,0
"4225",82.0833356414167,100.416680108862,0
"4226",82.0833356414167,101.250013467031,0
"4227",82.0833356414167,102.0833468252,0
"4228",82.0833356414167,102.916680183369,0
"4229",82.0833356414167,103.750013541538,0
"4230",82.0833356414167,104.583346899707,0
"4231",82.0833356414167,105.416680257876,0
"4232",82.0833356414167,106.250013616045,0
"4233",82.0833356414167,107.083346974214,0
"4234",82.0833356414167,107.916680332383,0
"4235",82.0833356414167,108.750013690552,0
"4236",82.0833356414167,109.583347048721,0
"4237",82.0833356414167,110.41668040689,0
"4238",82.0833356414167,111.250013765059,0
"4239",82.0833356414167,112.083347123228,0
"4240",82.0833356414167,112.916680481397,0
"4241",82.0833356414167,113.750013839566,0
"4242",82.0833356414167,114.583347197735,0
"4243",82.0833356414167,115.416680555904,0
"4244",82.0833356414167,116.250013914073,0
"4245",82.0833356414167,117.083347272242,0
"4246",82.0833356414167,117.916680630411,0
"4247",82.0833356414167,118.75001398858,0
"4248",82.0833356414167,119.583347346749,0
"4249",82.0833356414167,120.416680704918,0
"4250",82.0833356414167,121.250014063087,0
"4251",82.0833356414167,122.083347421256,0
"4252",82.0833356414167,122.916680779425,0
"4253",82.0833356414167,123.750014137594,0
"4254",82.0833356414167,124.583347495763,0
"4255",82.0833356414167,125.416680853932,0
"4256",82.0833356414167,126.250014212101,0
"4257",82.0833356414167,127.08334757027,0
"4258",82.0833356414167,127.916680928439,0
"4259",82.0833356414167,128.750014286608,0
"4260",82.0833356414167,129.583347644777,0
"4261",82.0833356414167,130.416681002946,0
"4262",82.0833356414167,131.250014361115,0
"4263",82.0833356414167,132.083347719284,0
"4264",82.0833356414167,132.916681077453,0
"4265",82.0833356414167,133.750014435621,0
"4266",82.0833356414167,134.58334779379,0
"4267",82.0833356414167,135.416681151959,0
"4268",82.0833356414167,136.250014510128,0
"4269",82.0833356414167,137.083347868297,0
"4270",82.0833356414167,137.916681226466,0
"4271",82.0833356414167,138.750014584635,0
"4272",82.0833356414167,139.583347942804,0
"4273",82.0833356414167,140.416681300973,0
"4274",82.0833356414167,141.250014659142,0
"4275",82.0833356414167,142.083348017311,0
"4276",82.0833356414167,142.91668137548,0
"4277",82.0833356414167,143.750014733649,0
"4278",82.0833356414167,144.583348091818,0
"4279",82.0833356414167,145.416681449987,0
"4280",82.0833356414167,146.250014808156,0
"4281",82.0833356414167,147.083348166325,0
"4282",82.0833356414167,147.916681524494,0
"4283",82.0833356414167,148.750014882663,0
"4284",82.0833356414167,149.583348240832,0
"4285",82.0833356414167,150.416681599001,0
"4286",82.0833356414167,151.25001495717,0
"4287",82.0833356414167,152.083348315339,0
"4288",82.0833356414167,152.916681673508,0
"4289",82.0833356414167,153.750015031677,0
"4290",82.0833356414167,154.583348389846,0
"4291",82.0833356414167,155.416681748015,0
"4292",82.0833356414167,156.250015106184,0
"4293",82.0833356414167,157.083348464353,0
"4294",82.0833356414167,157.916681822522,0
"4295",82.0833356414167,158.750015180691,0
"4296",82.0833356414167,159.58334853886,0
"4297",82.0833356414167,160.416681897029,0
"4298",82.0833356414167,161.250015255198,0
"4299",82.0833356414167,162.083348613367,0
"4300",82.0833356414167,162.916681971536,0
"4301",82.0833356414167,163.750015329705,0
"4302",82.0833356414167,164.583348687874,0
"4303",82.0833356414167,165.416682046043,0
"4304",82.0833356414167,166.250015404212,0
"4305",82.0833356414167,167.083348762381,0
"4306",82.0833356414167,167.91668212055,0
"4307",82.0833356414167,168.750015478719,0
"4308",82.0833356414167,169.583348836888,0
"4309",82.0833356414167,170.416682195057,0
"4310",82.0833356414167,171.250015553226,0
"4311",82.0833356414167,172.083348911395,0
"4312",82.0833356414167,172.916682269564,0
"4313",82.0833356414167,173.750015627733,0
"4314",82.0833356414167,174.583348985902,0
"4315",82.0833356414167,175.416682344071,0
"4316",82.0833356414167,176.25001570224,0
"4317",82.0833356414167,177.083349060409,0
"4318",82.0833356414167,177.916682418578,0
"4319",82.0833356414167,178.750015776747,0
